selling_price,year,name,fullname,brand,log_km_driven,seats,kmpl,engine_cc
500.0,2016,VOLKSWAGEN AMEO,VOLKSWAGEN AMEO 1.2 MPI COMFORTLINE,VOLKSWAGEN,10.46310334047155,5.0,17.0,1198.0
270.0,2017,RENAULT KWID,RENAULT KWID RXT,RENAULT,10.819778284410283,5.0,25.17,799.0
550.0,2017,HYUNDAI I20,HYUNDAI I20 ACTIVE 1.2 S,HYUNDAI,10.596634733096073,5.0,17.19,1197.0
235.0,2016,RENAULT KWID,RENAULT KWID 1.0 RXT OPTIONAL,RENAULT,11.002099841204238,5.0,23.01,999.0
600.0,2018,HYUNDAI I20,HYUNDAI I20 1.2 SPOTZ,HYUNDAI,10.596634733096073,5.0,18.6,1197.0
400.0,2018,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XZ,TATA,10.596634733096073,5.0,23.84,1199.0
45.0,2007,MARUTI 800,MARUTI 800 AC,MARUTI,11.20172908545338,4.0,16.1,796.0
500.0,2020,TATA TIAGO,TATA TIAGO 2019-2020 XZ,TATA,9.615805480084347,5.0,23.84,1199.0
575.0,2018,HYUNDAI SANTRO,HYUNDAI SANTRO ASTA BSIV,HYUNDAI,10.308952660644293,5.0,20.3,1086.0
450.0,2017,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XZ,TATA,9.615805480084347,5.0,23.84,1199.0
80.0,1999,MARUTI 800,MARUTI 800 AC,MARUTI,10.178084385439254,4.0,16.1,796.0
400.0,2017,MARUTI EECO,MARUTI EECO 5 SEATER AC BSIV,MARUTI,11.695247021764184,5.0,15.37,1196.0
375.0,2016,MARUTI EECO,MARUTI EECO 5 SEATER AC BSIV,MARUTI,11.695247021764184,5.0,15.37,1196.0
350.0,2015,MARUTI CELERIO,MARUTI CELERIO VXI,MARUTI,10.275051108968611,5.0,23.1,998.0
700.0,2018,HYUNDAI I20,HYUNDAI I20 1.2 ASTA OPTION,HYUNDAI,10.308952660644293,5.0,18.6,1197.0
240.0,2012,MARUTI WAGON,MARUTI WAGON R VXI BSIII,MARUTI,10.46310334047155,5.0,18.9,998.0
655.0,2018,HYUNDAI I20,HYUNDAI I20 1.2 SPOTZ,HYUNDAI,9.878169744551839,5.0,18.6,1197.0
620.0,2018,HYUNDAI I20,HYUNDAI I20 ACTIVE 1.2 SX,HYUNDAI,10.556489592791646,5.0,17.19,1197.0
610.0,2018,HYUNDAI GRAND,HYUNDAI GRAND I10 1.2 KAPPA SPORTZ BSIV,HYUNDAI,9.210340371976184,5.0,18.9,1197.0
500.0,2017,HYUNDAI XCENT,HYUNDAI XCENT 1.2 VTVT S,HYUNDAI,10.126631103850338,5.0,20.14,1197.0
220.0,2016,RENAULT KWID,RENAULT KWID 1.0,RENAULT,9.903487552536127,5.0,23.01,999.0
920.0,2020,TATA NEXON,TATA NEXON 1.2 REVOTRON XZ PLUS,TATA,9.903487552536127,5.0,17.0,1198.0
275.0,2010,HYUNDAI I10,HYUNDAI I10 ERA 1.1 ITECH SE,HYUNDAI,11.289781913656018,5.0,19.81,1086.0
445.0,2017,MARUTI WAGON,MARUTI WAGON R VXI OPT 1.2,MARUTI,10.584055950889214,5.0,20.52,1197.0
290.0,2014,HYUNDAI EON,HYUNDAI EON MAGNA PLUS,HYUNDAI,10.819778284410283,5.0,21.1,814.0
170.0,2010,MARUTI ALTO,MARUTI ALTO LX,MARUTI,11.512925464970229,5.0,19.7,796.0
300.0,2017,RENAULT KWID,RENAULT KWID 1.0 RXT 02 ANNIVERSARY EDITION,RENAULT,10.46310334047155,5.0,23.01,999.0
600.0,2020,MARUTI SWIFT,MARUTI SWIFT VXI,MARUTI,8.517193191416238,5.0,21.21,1197.0
350.0,2018,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,10.691944912900398,5.0,24.7,796.0
325.0,2013,HYUNDAI I10,HYUNDAI I10 MAGNA 1.2 ITECH SE,HYUNDAI,11.156250521031495,5.0,20.36,1197.0
750.0,2018,MARUTI CIAZ,MARUTI CIAZ 1.4 SIGMA,MARUTI,10.596634733096073,5.0,20.73,1373.0
350.0,2018,HYUNDAI EON,HYUNDAI EON SPORTZ,HYUNDAI,10.126631103850338,5.0,21.1,814.0
489.0,2019,HYUNDAI GRAND,HYUNDAI GRAND I10 1.2 KAPPA SPORTZ BSIV,HYUNDAI,9.615805480084347,5.0,18.9,1197.0
300.0,2017,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,10.203592144986466,5.0,24.7,796.0
250.0,2014,MARUTI A-STAR,MARUTI A-STAR VXI,MARUTI,10.596634733096073,5.0,19.0,998.0
276.0,2016,HYUNDAI EON,HYUNDAI EON 1.0 ERA PLUS,HYUNDAI,11.002099841204238,5.0,20.3,998.0
250.0,2014,HYUNDAI EON,HYUNDAI EON MAGNA PLUS,HYUNDAI,10.596634733096073,5.0,21.1,814.0
250.0,2008,TATA INDIGO,TATA INDIGO CS GLX BS III,TATA,11.512925464970229,5.0,15.2,1193.0
290.0,2016,RENAULT KWID,RENAULT KWID RXT,RENAULT,9.210340371976184,5.0,25.17,799.0
425.0,2016,HYUNDAI GRAND,HYUNDAI GRAND I10 MAGNA,HYUNDAI,10.308952660644293,5.0,18.9,1197.0
315.0,2016,RENAULT KWID,RENAULT KWID RXT,RENAULT,11.002099841204238,5.0,25.17,799.0
300.0,2014,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,11.156250521031495,5.0,23.95,998.0
500.0,2019,VOLKSWAGEN AMEO,VOLKSWAGEN AMEO 1.0 MPI TRENDLINE,VOLKSWAGEN,9.903487552536127,5.0,19.44,999.0
290.0,2012,FORD FIGO,FORD FIGO PETROL LXI,FORD,10.126631103850338,5.0,15.6,1196.0
60.0,2012,TATA NANO,TATA NANO LX BSIV,TATA,11.407564949312402,4.0,25.4,624.0
350.0,2011,HONDA CIVIC,HONDA CIVIC 1.8 V MT INSPIRE,HONDA,10.819778284410283,5.0,15.5,1799.0
225.0,2011,FORD FIGO,FORD FIGO PETROL EXI,FORD,9.615805480084347,5.0,15.6,1196.0
530.0,2018,HYUNDAI I20,HYUNDAI I20 ACTIVE 1.2,HYUNDAI,10.858998997563564,5.0,17.19,1197.0
470.0,2016,HYUNDAI I20,HYUNDAI I20 MAGNA 1.2,HYUNDAI,11.156250521031495,5.0,18.6,1197.0
325.0,2019,RENAULT KWID,RENAULT KWID RXL,RENAULT,9.595602772766828,5.0,25.17,799.0
240.0,2016,MARUTI OMNI,MARUTI OMNI MPI STD BSIV,MARUTI,10.596634733096073,5.0,16.8,796.0
250.0,2009,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI,MARUTI,11.289781913656018,5.0,17.5,1298.0
445.0,2018,MAHINDRA KUV,MAHINDRA KUV 100 G80 K4 PLUS 5STR,MAHINDRA,9.88837391472608,5.0,18.15,1198.0
520.0,2017,TATA TIGOR,TATA TIGOR 1.2 REVOTRON XZ OPTION,TATA,10.596634733096073,5.0,20.3,1199.0
310.0,2018,DATSUN REDIGO,DATSUN REDIGO 1.0 S,DATSUN,8.85366542803745,5.0,22.5,999.0
350.0,2019,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,9.615805480084347,5.0,23.95,998.0
360.0,2020,MARUTI ALTO,MARUTI ALTO 800 VXI,MARUTI,8.517193191416238,5.0,22.05,796.0
285.0,2017,RENAULT KWID,RENAULT KWID RXE,RENAULT,8.517193191416238,5.0,25.17,799.0
300.0,2018,DATSUN REDIGO,DATSUN REDIGO 1.0 S,DATSUN,8.85366542803745,5.0,22.5,999.0
483.0,2017,MARUTI CELERIO,MARUTI CELERIO ZXI OPTIONAL,MARUTI,9.615805480084347,5.0,23.1,998.0
470.0,2016,HYUNDAI GRAND,HYUNDAI GRAND I10 MAGNA,HYUNDAI,9.210340371976184,5.0,18.9,1197.0
345.0,2011,TOYOTA ETIOS,TOYOTA ETIOS VX,TOYOTA,11.156250521031495,5.0,17.6,1496.0
300.0,2009,MARUTI A-STAR,MARUTI A-STAR VXI,MARUTI,11.002099841204238,5.0,19.0,998.0
500.0,2020,TATA ZEST,TATA ZEST REVOTRON 1.2 XT,TATA,10.596634733096073,5.0,17.57,1193.0
470.0,2016,MARUTI SWIFT,MARUTI SWIFT VXI OPTIONAL,MARUTI,10.073230327123223,5.0,20.4,1197.0
470.0,2016,MARUTI SWIFT,MARUTI SWIFT VXI DECA,MARUTI,10.073230327123223,5.0,20.4,1197.0
230.0,2014,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,10.886932132596673,5.0,23.95,998.0
220.0,2013,HYUNDAI SANTRO,HYUNDAI SANTRO XING GLS,HYUNDAI,11.289781913656018,5.0,17.92,1086.0
350.0,2018,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,10.596634733096073,5.0,23.95,998.0
300.0,2014,CHEVROLET SAIL,CHEVROLET SAIL HATCHBACK 1.2,CHEVROLET,10.839580911706463,5.0,18.2,1199.0
610.0,2019,MARUTI SWIFT,MARUTI SWIFT VXI,MARUTI,9.798127036878302,5.0,21.21,1197.0
300.0,2015,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,10.085809109330082,5.0,23.95,998.0
500.0,2016,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI,MARUTI,10.596634733096073,5.0,20.85,1197.0
280.0,2012,HYUNDAI I10,HYUNDAI I10 SPORTZ,HYUNDAI,11.082142548877775,5.0,20.36,1197.0
700.0,2018,HYUNDAI ELITE,HYUNDAI ELITE I20 PETROL ASTA OPTION,HYUNDAI,10.126631103850338,5.0,18.6,1197.0
460.0,2019,DATSUN GO,DATSUN GO T PETROL,DATSUN,10.46310334047155,5.0,19.83,1198.0
350.0,2017,RENAULT KWID,RENAULT KWID 1.0 RXT OPTIONAL,RENAULT,10.126631103850338,5.0,23.01,999.0
370.0,2017,TATA ZEST,TATA ZEST REVOTRON 1.2 XT,TATA,10.46310334047155,5.0,17.57,1193.0
350.0,2014,HYUNDAI I10,HYUNDAI I10 SPORTZ,HYUNDAI,11.06663836234181,5.0,20.36,1197.0
220.0,2011,HYUNDAI I20,HYUNDAI I20 1.2 MAGNA,HYUNDAI,11.156250521031495,5.0,18.5,1197.0
350.0,2015,HYUNDAI GRAND,HYUNDAI GRAND I10 SPORTZ,HYUNDAI,11.512925464970229,5.0,18.9,1197.0
220.0,2014,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI,MARUTI,10.819778284410283,5.0,17.5,1298.0
250.0,2018,DATSUN REDIGO,DATSUN REDIGO T OPTION,DATSUN,9.210340371976184,5.0,22.7,799.0
320.0,2014,HYUNDAI I10,HYUNDAI I10 SPORTZ,HYUNDAI,9.615805480084347,5.0,20.36,1197.0
330.0,2014,MARUTI WAGON,MARUTI WAGON R VXI BS IV,MARUTI,9.998797732340453,5.0,20.51,998.0
250.0,2010,FORD FIGO,FORD FIGO PETROL ZXI,FORD,10.778956289890028,5.0,15.6,1196.0
335.0,2012,HYUNDAI I20,HYUNDAI I20 MAGNA,HYUNDAI,10.714417768752456,5.0,18.5,1197.0
550.0,2015,MARUTI CIAZ,MARUTI CIAZ RS ZXI PLUS,MARUTI,10.289905747724058,5.0,20.73,1373.0
375.0,2016,MARUTI WAGON,MARUTI WAGON R VXI BS IV,MARUTI,10.448714603019452,5.0,20.51,998.0
650.0,2018,HYUNDAI I20,HYUNDAI I20 1.2 SPOTZ,HYUNDAI,9.615805480084347,5.0,18.6,1197.0
140.0,2012,HYUNDAI EON,HYUNDAI EON D LITE PLUS,HYUNDAI,9.903487552536127,5.0,21.1,814.0
550.0,2019,HYUNDAI XCENT,HYUNDAI XCENT 1.2 VTVT S,HYUNDAI,8.006367567650246,5.0,20.14,1197.0
670.0,2019,HONDA AMAZE,HONDA AMAZE VX PETROL BSIV,HONDA,9.903487552536127,5.0,19.5,1199.0
600.0,2016,MARUTI ERTIGA,MARUTI ERTIGA BSIV VXI,MARUTI,9.51044496442652,7.0,17.5,1373.0
420.0,2019,HYUNDAI SANTRO,HYUNDAI SANTRO ERA,HYUNDAI,10.308952660644293,5.0,20.3,1086.0
530.0,2019,TATA TIGOR,TATA TIGOR 2017-2020 XZ PLUS,TATA,9.903487552536127,5.0,20.3,1199.0
725.0,2016,HONDA BR-V,HONDA BR-V I-VTEC V MT,HONDA,11.84939770159144,7.0,15.4,1497.0
350.0,2016,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,9.20029003612268,5.0,23.95,998.0
700.0,2020,MARUTI DZIRE,MARUTI DZIRE ZXI,MARUTI,9.903487552536127,5.0,23.26,1197.0
260.0,2015,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,10.126631103850338,5.0,22.74,796.0
285.0,2018,MARUTI ALTO,MARUTI ALTO 800 VXI,MARUTI,9.998797732340453,5.0,24.7,796.0
362.0,2017,TATA INDIGO,TATA INDIGO CS EGLS BS IV,TATA,11.55214617812351,5.0,15.64,1193.0
180.0,2012,HYUNDAI SANTRO,HYUNDAI SANTRO XING GL PLUS,HYUNDAI,11.156250521031495,5.0,17.92,1086.0
456.0,2014,HYUNDAI GRAND,HYUNDAI GRAND I10 ASTA,HYUNDAI,10.373491181781864,5.0,18.9,1197.0
129.0,2008,MARUTI ALTO,MARUTI ALTO STD,MARUTI,11.002099841204238,5.0,19.7,796.0
254.0,2017,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,10.596634733096073,5.0,24.7,796.0
528.0,2018,HYUNDAI GRAND,HYUNDAI GRAND I10 1.2 KAPPA SPORTZ OPTION,HYUNDAI,8.517193191416238,5.0,18.9,1197.0
650.0,2015,MARUTI BALENO,MARUTI BALENO ALPHA 1.2,MARUTI,10.819778284410283,5.0,21.4,1197.0
310.0,2012,VOLKSWAGEN POLO,VOLKSWAGEN POLO PETROL TRENDLINE 1.2L,VOLKSWAGEN,10.596634733096073,5.0,16.47,1198.0
480.0,2014,HYUNDAI XCENT,HYUNDAI XCENT 1.2 KAPPA S,HYUNDAI,10.308952660644293,5.0,19.1,1197.0
320.0,2018,MARUTI ALTO,MARUTI ALTO 800 VXI,MARUTI,9.615805480084347,5.0,24.7,796.0
750.0,2015,HONDA CITY,HONDA CITY I VTEC VX,HONDA,10.596634733096073,5.0,17.4,1497.0
370.0,2017,NISSAN MICRA,NISSAN MICRA ACTIVE XL PETROL,NISSAN,10.596634733096073,5.0,19.49,1198.0
420.0,2013,MARUTI SWIFT,MARUTI SWIFT ZXI,MARUTI,11.112447898373103,5.0,18.6,1197.0
220.0,2017,DATSUN REDIGO,DATSUN REDIGO 1.0 S,DATSUN,11.002099841204238,5.0,22.5,999.0
350.0,2016,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XM,TATA,10.308952660644293,5.0,23.84,1199.0
440.0,2018,MARUTI WAGON,MARUTI WAGON R VXI BS IV,MARUTI,9.903487552536127,5.0,20.51,998.0
440.0,2018,MARUTI WAGON,MARUTI WAGON R VXI BS IV,MARUTI,9.740968623038354,5.0,20.51,998.0
655.0,2018,HYUNDAI I20,HYUNDAI I20 1.2 SPOTZ,HYUNDAI,9.903487552536127,5.0,18.6,1197.0
295.0,2016,RENAULT KWID,RENAULT KWID RXT OPTIONAL,RENAULT,11.002099841204238,5.0,25.17,799.0
655.0,2018,HYUNDAI I20,HYUNDAI I20 1.2 SPOTZ,HYUNDAI,9.903487552536127,5.0,18.6,1197.0
475.0,2017,HONDA AMAZE,HONDA AMAZE E I-VTEC,HONDA,10.950806546816688,5.0,17.8,1198.0
350.0,2017,RENAULT KWID,RENAULT KWID 1.0 RXT 02 ANNIVERSARY EDITION,RENAULT,10.308952660644293,5.0,23.01,999.0
530.0,2018,DATSUN GO,DATSUN GO PLUS A OPTION PETROL,DATSUN,11.082142548877775,7.0,19.02,1198.0
90.0,2007,MARUTI ZEN,MARUTI ZEN ESTILO LXI BSIII,MARUTI,11.156250521031495,5.0,18.2,998.0
650.0,2016,HYUNDAI VERNA,HYUNDAI VERNA 1.4 VTVT,HYUNDAI,10.596634733096073,5.0,17.43,1396.0
230.0,2014,HYUNDAI EON,HYUNDAI EON ERA PLUS,HYUNDAI,11.289781913656018,5.0,21.1,814.0
590.0,2016,HYUNDAI I20,HYUNDAI I20 SPORTZ 1.2,HYUNDAI,10.596634733096073,5.0,18.6,1197.0
278.0,2017,DATSUN REDIGO,DATSUN REDIGO 1.0 T OPTION,DATSUN,9.903487552536127,5.0,22.5,999.0
675.0,2019,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI 1.2,MARUTI,9.210340371976184,5.0,21.21,1197.0
330.0,2017,MARUTI ALTO,MARUTI ALTO 800 VXI OPTIONAL,MARUTI,9.903487552536127,5.0,24.7,796.0
350.0,2017,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,10.596634733096073,5.0,23.95,998.0
560.0,2016,VOLKSWAGEN POLO,VOLKSWAGEN POLO 1.2 MPI COMFORTLINE,VOLKSWAGEN,10.46310334047155,5.0,16.2,1199.0
440.0,2017,MARUTI WAGON,MARUTI WAGON R VXI BS IV,MARUTI,10.308952660644293,5.0,20.51,998.0
780.0,2019,MARUTI BALENO,MARUTI BALENO RS 1.0 PETROL,MARUTI,8.881836305004146,5.0,21.1,998.0
620.0,2017,FORD FIGO,FORD FIGO 1.2P SPORTS EDITION MT,FORD,10.819778284410283,5.0,18.12,1196.0
500.0,2014,HYUNDAI XCENT,HYUNDAI XCENT 1.2 KAPPA S OPTION,HYUNDAI,11.082142548877775,5.0,19.1,1197.0
305.0,2016,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,10.596634733096073,5.0,23.95,998.0
280.0,2015,MARUTI WAGON,MARUTI WAGON R LXI OPTIONAL,MARUTI,11.608235644774552,5.0,20.51,998.0
325.0,2017,RENAULT KWID,RENAULT KWID RXL,RENAULT,10.596634733096073,5.0,25.17,799.0
305.0,2016,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,10.596634733096073,5.0,23.95,998.0
500.0,2016,MARUTI SWIFT,MARUTI SWIFT VXI OPTIONAL,MARUTI,9.615805480084347,5.0,20.4,1197.0
640.0,2019,HONDA AMAZE,HONDA AMAZE S PETROL BSIV,HONDA,8.699514748210191,5.0,19.5,1199.0
650.0,2017,HYUNDAI I20,HYUNDAI I20 1.2 ASTA,HYUNDAI,10.308952660644293,5.0,18.6,1197.0
620.0,2019,HYUNDAI I20,HYUNDAI I20 ACTIVE S PETROL,HYUNDAI,9.472704636443673,5.0,17.19,1197.0
500.0,2016,MARUTI SWIFT,MARUTI SWIFT VXI OPTIONAL,MARUTI,10.596634733096073,5.0,20.4,1197.0
890.0,2017,HONDA CITY,HONDA CITY I VTEC VX,HONDA,9.814656338829513,5.0,17.8,1497.0
300.0,2017,HYUNDAI EON,HYUNDAI EON SPORTZ,HYUNDAI,9.210340371976184,5.0,21.1,814.0
380.0,2017,MARUTI CELERIO,MARUTI CELERIO VXI,MARUTI,10.819778284410283,5.0,23.1,998.0
480.0,2017,HYUNDAI GRAND,HYUNDAI GRAND I10 1.2 KAPPA SPORTZ OPTION,HYUNDAI,11.002099841204238,5.0,18.9,1197.0
500.0,2014,HYUNDAI VERNA,HYUNDAI VERNA 1.4 VTVT,HYUNDAI,10.416311178964792,5.0,17.43,1396.0
420.0,2015,MARUTI SWIFT,MARUTI SWIFT LXI OPTION,MARUTI,10.491274217438248,5.0,20.4,1197.0
110.0,2012,MARUTI ALTO,MARUTI ALTO K10 2010-2014 VXI,MARUTI,11.289781913656018,5.0,20.92,998.0
620.0,2018,FORD ASPIRE,FORD ASPIRE TREND PLUS,FORD,9.615805480084347,5.0,20.4,1194.0
600.0,2018,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI 1.2,MARUTI,10.126631103850338,5.0,21.21,1197.0
100.0,2012,MARUTI 800,MARUTI 800 AC,MARUTI,10.308952660644293,4.0,16.1,796.0
690.0,2018,FORD ASPIRE,FORD ASPIRE TREND PLUS,FORD,9.472704636443673,5.0,20.4,1194.0
710.0,2018,HYUNDAI I20,HYUNDAI I20 1.2 ASTA,HYUNDAI,10.645424897265505,5.0,18.6,1197.0
220.0,2012,MARUTI ALTO,MARUTI ALTO K10 2010-2014 VXI,MARUTI,9.472704636443673,5.0,20.92,998.0
700.0,2019,RENAULT TRIBER,RENAULT TRIBER RXZ BSIV,RENAULT,8.779557455883728,7.0,20.0,999.0
445.0,2020,MARUTI SWIFT,MARUTI SWIFT LXI,MARUTI,6.907755278982137,5.0,21.21,1197.0
450.0,2019,TATA TIAGO,TATA TIAGO 2019-2020 XZ PLUS DUAL TONE,TATA,8.160518247477505,5.0,23.84,1199.0
255.0,2017,HYUNDAI EON,HYUNDAI EON ERA PLUS,HYUNDAI,10.4341158035983,5.0,21.1,814.0
145.0,2012,CHEVROLET BEAT,CHEVROLET BEAT LT,CHEVROLET,11.695247021764184,5.0,18.6,1199.0
750.0,2018,TATA NEXON,TATA NEXON 1.2 REVOTRON XM,TATA,9.615805480084347,5.0,17.0,1198.0
450.0,2011,HONDA CITY,HONDA CITY 1.5 E MT,HONDA,10.819778284410283,5.0,17.0,1497.0
430.0,2019,HYUNDAI SANTRO,HYUNDAI SANTRO SPORTZ BSIV,HYUNDAI,9.825526011066415,5.0,20.3,1086.0
240.0,2017,DATSUN REDIGO,DATSUN REDIGO 1.0 S,DATSUN,10.46310334047155,5.0,22.5,999.0
540.0,2016,TOYOTA ETIOS,TOYOTA ETIOS G,TOYOTA,9.648595302907339,5.0,16.78,1496.0
290.0,2010,TATA INDIGO,TATA INDIGO ECS GLX,TATA,11.082142548877775,5.0,15.64,1193.0
400.0,2016,VOLKSWAGEN AMEO,VOLKSWAGEN AMEO 1.2 MPI COMFORTLINE,VOLKSWAGEN,11.002099841204238,5.0,17.0,1198.0
390.0,2018,RENAULT KWID,RENAULT KWID RXT OPTIONAL,RENAULT,9.48189306249808,5.0,25.17,799.0
795.0,2015,HYUNDAI VERNA,HYUNDAI VERNA 1.6 VTVT SX,HYUNDAI,10.46310334047155,5.0,17.01,1591.0
700.0,2018,FORD FIGO,FORD FIGO ASPIRE 1.2 TI-VCT TITANIUM,FORD,10.126631103850338,5.0,18.16,1196.0
500.0,2020,HYUNDAI SANTRO,HYUNDAI SANTRO MAGNA,HYUNDAI,6.907755278982137,5.0,20.3,1086.0
300.0,2015,RENAULT KWID,RENAULT KWID RXT,RENAULT,11.002099841204238,5.0,25.17,799.0
450.0,2011,VOLKSWAGEN POLO,VOLKSWAGEN POLO PETROL COMFORTLINE 1.2L,VOLKSWAGEN,11.608235644774552,5.0,16.47,1198.0
280.0,2008,HONDA CITY,HONDA CITY 2017-2020 GXI,HONDA,11.225243392518447,5.0,17.7,1497.0
295.0,2017,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,9.615805480084347,5.0,24.7,796.0
300.0,2011,HYUNDAI I10,HYUNDAI I10 ERA,HYUNDAI,10.308952660644293,5.0,19.81,1086.0
730.0,2018,HYUNDAI I20,HYUNDAI I20 1.2 ASTA DUAL TONE,HYUNDAI,7.778211474512493,5.0,18.6,1197.0
366.0,2019,MARUTI ALTO,MARUTI ALTO K10 VXI AIRBAG,MARUTI,9.615805480084347,5.0,23.95,998.0
1149.0,2019,HYUNDAI VERNA,HYUNDAI VERNA VTVT 1.6 SX OPTION,HYUNDAI,8.517193191416238,5.0,17.0,1591.0
150.0,2016,DATSUN GO,DATSUN GO D,DATSUN,10.645424897265505,5.0,20.63,1198.0
150.0,2012,MARUTI 800,MARUTI 800 STD,MARUTI,11.238488619268468,4.0,16.1,796.0
620.0,2018,FORD ASPIRE,FORD ASPIRE TREND PLUS,FORD,9.615805480084347,5.0,20.4,1194.0
600.0,2018,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI 1.2,MARUTI,10.126631103850338,5.0,21.21,1197.0
100.0,2012,MARUTI 800,MARUTI 800 AC,MARUTI,10.308952660644293,4.0,16.1,796.0
690.0,2018,FORD ASPIRE,FORD ASPIRE TREND PLUS,FORD,9.472704636443673,5.0,20.4,1194.0
710.0,2018,HYUNDAI I20,HYUNDAI I20 1.2 ASTA,HYUNDAI,10.645424897265505,5.0,18.6,1197.0
220.0,2012,MARUTI ALTO,MARUTI ALTO K10 2010-2014 VXI,MARUTI,9.472704636443673,5.0,20.92,998.0
700.0,2019,RENAULT TRIBER,RENAULT TRIBER RXZ BSIV,RENAULT,8.779557455883728,7.0,20.0,999.0
499.0,2015,HYUNDAI GRAND,HYUNDAI GRAND I10 SPORTZ EDITION,HYUNDAI,9.903487552536127,5.0,18.9,1197.0
445.0,2020,MARUTI SWIFT,MARUTI SWIFT LXI,MARUTI,6.907755278982137,5.0,21.21,1197.0
450.0,2019,TATA TIAGO,TATA TIAGO 2019-2020 XZ PLUS DUAL TONE,TATA,8.160518247477505,5.0,23.84,1199.0
110.0,2008,MARUTI OMNI,MARUTI OMNI MPI STD BSIII 8-STR W/ IMMOBILISER,MARUTI,10.79294137445669,8.0,19.7,796.0
350.0,2018,RENAULT KWID,RENAULT KWID RXT,RENAULT,10.308952660644293,5.0,25.17,799.0
148.0,2010,MARUTI ALTO,MARUTI ALTO K10 2010-2014 VXI,MARUTI,11.695247021764184,5.0,20.92,998.0
260.0,2017,MARUTI OMNI,MARUTI OMNI E MPI STD BS IV,MARUTI,9.104979856318357,8.0,16.8,796.0
300.0,2019,RENAULT KWID,RENAULT KWID CLIMBER 1.0 MT BSIV,RENAULT,10.46310334047155,5.0,23.01,999.0
700.0,2018,TATA NEXON,TATA NEXON 1.2 REVOTRON XM,TATA,10.46310334047155,5.0,17.0,1198.0
415.0,2012,VOLKSWAGEN POLO,VOLKSWAGEN POLO PETROL HIGHLINE 1.2L,VOLKSWAGEN,11.289781913656018,5.0,16.47,1198.0
70.0,2011,TATA NANO,TATA NANO CX,TATA,11.289781913656018,4.0,26.0,624.0
515.0,2015,TOYOTA ETIOS,TOYOTA ETIOS LIVA G,TOYOTA,10.308952660644293,5.0,17.71,1197.0
700.0,2015,HONDA JAZZ,HONDA JAZZ 1.2 VX I VTEC,HONDA,10.030120203469494,5.0,18.7,1199.0
525.0,2016,HYUNDAI GRAND,HYUNDAI GRAND I10 SPORTZ,HYUNDAI,10.714417768752456,5.0,18.9,1197.0
560.0,2012,MARUTI ERTIGA,MARUTI ERTIGA VXI,MARUTI,10.985292722887856,7.0,16.02,1373.0
280.0,2018,DATSUN REDIGO,DATSUN REDIGO S,DATSUN,10.819778284410283,5.0,22.7,799.0
250.0,2015,MARUTI ALTO,MARUTI ALTO 800 LXI AIRBAG,MARUTI,11.156250521031495,5.0,22.74,796.0
500.0,2018,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XZ,TATA,10.126631103850338,5.0,23.84,1199.0
316.0,2017,MARUTI ALTO,MARUTI ALTO 800 LXI OPTIONAL,MARUTI,10.126631103850338,5.0,24.7,796.0
350.0,2018,MARUTI ALTO,MARUTI ALTO 800 VXI OPTIONAL,MARUTI,10.819778284410283,5.0,24.7,796.0
430.0,2014,VOLKSWAGEN VENTO,VOLKSWAGEN VENTO 1.6 HIGHLINE,VOLKSWAGEN,11.512925464970229,5.0,15.04,1598.0
420.0,2013,HYUNDAI GRAND,HYUNDAI GRAND I10 1.2 KAPPA ASTA,HYUNDAI,9.95227771670556,5.0,18.9,1197.0
300.0,2015,MARUTI EECO,MARUTI EECO 7 SEATER STANDARD BSIV,MARUTI,9.893437216682626,7.0,15.37,1196.0
76.0,2008,CHEVROLET SPARK,CHEVROLET SPARK 1.0 PS,CHEVROLET,11.289781913656018,5.0,16.0,995.0
500.0,2014,HYUNDAI I20,HYUNDAI I20 SPORTZ 1.2,HYUNDAI,9.740968623038354,5.0,18.6,1197.0
